rdate,cusip,stkname,tic,exchcd,stkcd,stkcdesc,prc,shrout,Top5InstOwn,Top10InstOwn,NumInstBlockOwners,InstBlockOwn,NumInstOwners,MaxInstOwn,InstOwn,InstOwn_HHI,InstOwn_Perc
3/31/2004,76009N10,RENT A CTR INC NEW,RCII,V,0,COM,32.96,81950,29565076,40196402,4,26481479,200,9318391,72898810,0.044596727,0.889552288
3/31/2004,76011210,RENTECH INC,RTK,F,0,COM,0.91,86114,4995812,5257310,0,,18,3940300,5371826,0.548990991,0.062380403
3/31/2004,78376410,RYLAND GROUP INC,RYL,A,0,COM,88.83,23834,5304184,8938143,1,1247799,205,1247799,22400925,0.023143293,0.939872661
3/31/2004,80105N10,SANOFI-SYNTHELABO,SNY,A,+,AR,32.67,732848,20005539,21840948,0,,50,9910182,23174986,0.298763343,0.031623182
3/31/2004,81238710,SEARS ROEBUCK & CO,S,A,0,COM,42.96,222926,80249206,96706793,2,55283319,352,31100000,157629053,0.075629406,0.70709138
3/31/2004,81685010,SEMTECH CORP,SMTC,V,0,COM,22.83,73811,24595782,33964704,3,19861142,177,8597991,65579872,0.044373445,0.888483722
3/31/2004,82554910,SHUFFLE MASTER INC,SHFL,V,0,COM,46.49,16588,5005303,7869473,4,4251186,142,1173159,17254791,0.028954409,1.040197191
3/31/2004,82882310,SIMPLETECH INC,STEC,V,0,COM,4.75,46729,7966850,10102340,2,5059600,51,2652800,12613273,0.107780396,0.26992388
3/31/2004,83418210,SOLECTRON CORP,SLR,A,0,COM,5.53,836450,380483474,480278161,4,353069139,307,115554535,691828535,0.075163569,0.827100885
3/31/2004,83546010,SONIC SOLUTIONS,SNIC,V,0,COM,19.25,21658,7593874,10680423,4,6582352,92,2427910,17989443,0.051004776,0.83061423
3/31/2004,83591610,SONUS NETWORKS INC,SONS,V,0,COM,3.79,245521,61990549,79300395,2,47069674,131,33934870,117098200,0.10979348,0.476937614
3/31/2004,84760C10,SPECTRANETICS CORP,SPNC,V,0,COM,5.2,24425,1690569,2044645,0,,22,481155,2217701,0.137214472,0.090796356
3/31/2004,85231230,STAAR SURGICAL CO,STAA,V,0,COM,8.97,18396,5924556,9143711,5,5924556,56,1481260,12714134,0.062891487,0.69113579
3/31/2004,85569C10,STARTEK INC,SRT,A,0,COM,36.34,14359,1656036,2347582,0,,84,455173,4151577,0.046547399,0.289127168
3/31/2004,85747710,STATE STR CORP,STT,A,0,COM,52.13,335514,55504636,91641329,0,,570,15174602,254329438,0.019050179,0.758029286
3/31/2004,85856W10,STELLENT INC,STEL,V,0,COM,7.47,22197,6269990,9735200,3,4526960,61,1885400,13930167,0.061374358,0.627569807
3/31/2004,86074Q10,STILLWATER MNG CO,SWC,A,0,COM,15.7,89939,13476159,18305546,0,,101,4433550,27964270,0.067058516,0.310924849
3/31/2004,86126T20,STOCKERYALE INC,STKR,V,0,COM,1.07,14404,2897255,2915355,1,2070000,7,2070000,2915355,0.531135209,0.202398986
3/31/2004,86164210,STONE ENERGY CORP,SGY,A,0,COM,49.46,26392,7238512,10607282,3,5118436,174,2003697,21727706,0.033976625,0.823268642
3/31/2004,86415910,STURM RUGER & CO INC,RGR,A,0,COM,13.51,26911,6253450,7950865,2,3568674,83,2087274,10148942,0.097681573,0.377129873
3/31/2004,86623910,SUMMIT PPTYS INC,SMT,A,0,COM,23.85,31410,10575184,15802719,3,7908309,101,3052820,23647000,0.059460679,0.752849411
3/31/2004,86768K10,SUNRISE SENIOR LIVING INC,SRZ,V,0,COM,35.85,21187,6196588,8431897,3,4889673,144,2021700,14800445,0.050106048,0.698562562
3/31/2004,8676EP10,SUNOPTA INC,STKL,F,0,COM,9.89,52893,12687130,17058923,1,6820400,67,6820400,27425538,0.084702505,0.518509784
3/31/2004,86793110,SUPERCONDUCTOR TECHNOLOGIES,SCON,V,0,COM,2.3,69097,8417813,11623526,0,,64,2393265,15178641,0.080608996,0.219671491
3/31/2004,86858710,SUPPORTSOFT INC,SPRT,V,0,COM,11.01,42070,9493413,15025152,1,3045481,113,3045481,33632070,0.030793725,0.799431186
3/31/2004,87161C10,SYNOVUS FINL CORP,SNV,A,0,COM,24.45,302516,83887445,95883975,1,50771604,249,50771604,136374485,0.156779757,0.4508009
3/31/2004,87237510,TECO ENERGY INC,TE,A,0,COM,14.63,188176,41072576,54373822,1,17993180,280,17993180,91764543,0.061867492,0.487652745
3/31/2004,87296010,TNS INC,TNS,A,0,COM,19.15,26778,980135,1336079,0,,15,499500,1428565,0.167051854,0.053348458
3/31/2004,87651B10,TASER INTL INC,TASR,V,0,COM,78.35,9615,1138776,1645282,0,,62,282300,2541203,0.055180219,0.264295684
3/31/2004,87966410,TELLABS INC,TLAB,V,0,COM,8.66,415365,120246190,160280383,2,82031080,302,58827639,268324586,0.070123555,0.645997101
3/31/2004,87993910,TELETECH HOLDINGS INC,TTEC,V,0,COM,6.26,75287,13411879,18966238,1,4096000,92,4096000,30955985,0.053180925,0.411173045
3/31/2004,88162F10,TETRA TECHNOLOGIES INC DEL,TTI,A,0,COM,26.13,22271,7079504,10181690,3,5221405,121,2049355,21284773,0.035529395,0.955716986
3/31/2004,88320310,TEXTRON INC,TXT,A,0,COM,53.15,137500,35944499,48669742,1,18255017,321,18255017,91087176,0.05740865,0.662452189
3/31/2004,88517530,THORATEC CORP,THOR,V,0,COM,12.46,55850,15385520,20699940,2,10370068,109,5612209,36662300,0.05667106,0.656442256
3/31/2004,88947810,TOLL BROTHERS INC,TOL,A,0,COM,45.43,74378,13683692,20892245,1,5203432,220,5203432,48751617,0.029500495,0.655457487
3/31/2004,90212410,TYCO INTL LTD NEW,TYC,A,+,COM,28.65,1999909,481363965,720881642,2,257924948,706,132494948,1643970322,0.02771881,0.822022563
3/31/2004,91136310,UNITED RENTALS INC,URI,A,0,COM,17.77,77349,16651440,25464396,2,9284343,168,4705100,58478325,0.029594202,0.756032075
3/31/2004,91324P10,UNITEDHEALTH GROUP INC,UNH,A,0,COM,64.44,620897,187058020,285774194,5,187058020,581,43320891,531874267,0.035658719,0.856622382
3/31/2004,91529Y10,UNUMPROVIDENT CORP,UNM,A,0,COM,14.63,296248,87915768,130989616,3,63348206,311,25430357,270687237,0.033689013,0.913718361
3/31/2004,91807610,UTSTARCOM INC,UTSI,V,0,COM,28.75,117110,21665692,31292945,1,6007601,249,6007601,68588086,0.029931658,0.585672325
3/31/2004,92241710,VEECO INSTRS INC DEL,VECO,V,0,COM,28.06,29291,9935698,13371362,4,8568260,132,2861600,22317659,0.050621328,0.761928886
3/31/2004,92343610,VERITAS SOFTWARE CO,VRTS,V,0,COM,26.91,427576,98211957,150775663,2,52978387,430,28045342,351833469,0.02639528,0.822855981
3/31/2004,9.23E+14,VERISIGN INC,VRSN,V,0,COM,16.59,243889,68061109,97599733,2,39365225,238,25567464,187754743,0.041790004,0.769836864
3/31/2004,93932210,WASHINGTON MUT INC,WM,A,0,COM,42.71,868398,164702774,249577117,1,48851483,742,48851483,628207538,0.022673995,0.723409702
3/31/2004,94352610,WAVE SYSTEMS CORP,WAVX,V,0,CMA,1.09,67133,2945781,3328211,0,,25,988267,3417821,0.188522211,0.050911191
3/31/2004,95709T10,WESTAR ENERGY INC,WR,A,0,COM,20.96,73290,13344325,19475354,1,4809309,193,4809309,51456935,0.024818574,0.702100355
3/31/2004,96380110,WHITE ELECTR DESIGNS CORP,WEDC,V,0,COM,7.67,24165,4778501,7099414,1,1533650,67,1533650,11731394,0.052059241,0.485470474
3/31/2004,96919910,WILLBROS GROUP INC,WG,A,0,COM,15.01,20709,6640804,9400333,4,5691951,71,1728300,17545560,0.042487635,0.847243228
3/31/2004,96945710,WILLIAMS COS INC DEL,WMB,A,0,COM,9.57,519829,78037450,118793698,0,,367,21456423,304259309,0.022288634,0.585306532
3/31/2004,98140210,WORKSTREAM INC,WSTM,F,0,COM,2.83,23101,4108000,4536660,1,1155100,9,1155100,4536660,0.177228692,0.196383706
3/31/2004,98389B10,XCEL ENERGY INC,XEL,A,0,COM,17.81,398147,76516566,103875126,1,31005000,322,31005000,191685933,0.04817205,0.481445127
3/31/2004,98412110,XEROX CORP,XRX,A,0,COM,14.57,793884,296473699,447942135,5,296473699,363,100940257,718883612,0.05128664,0.905527271
3/31/2004,98885810,ZALE CORP NEW,ZLC,A,0,COM,61.55,26521,8427608,13410294,5,8427608,162,1959438,26269968,0.033516573,0.990534595
3/31/2004,98974P10,ZIX CORP,ZIXI,V,0,COM,14.58,30717,3747586,4591769,1,1628010,65,1628010,6498676,0.102832619,0.211566104
3/31/2004,98992910,ZOMAX INC MINN,ZOMX,V,0,COM,4.11,32788,9465711,11346147,2,5287709,37,3254509,12789805,0.132531498,0.39007579
3/31/2004,G4388N10,HELEN OF TROY CORP LTD,HELE,V,+,COM,31.01,28122,8244388,11018129,3,6326400,100,2475000,17552476,0.061077165,0.624154612
3/31/2004,G5531210,LJ INTL INC,JADE,V,+,OR,4.11,9408,196275,197025,0,,6,100800,197025,0.326253815,0.020942283
3/31/2004,G5876H10,MARVELL TECHNOLOGY GROUP LTD,MRVL,V,+,OR,44.96,130098,51736034,67915364,3,40069364,149,21345884,92350317,0.091125169,0.709851935
3/31/2004,G7496G10,RENAISSANCE RE HLDGS LTD,RNR,A,+,COM,52,70372,25738125,34328322,4,23088864,164,7025357,56438161,0.053723466,0.8019974
3/31/2004,G9508910,WEATHERFORD INTERNATIONAL LT,WFT,A,+,COM,42.03,131992,55382291,67887920,3,46145746,264,19877909,110714463,0.075068466,0.838796768
3/31/2004,M2246510,CHECK POINT SOFTWARE TECH LT,CHKP,V,+,OR,22.75,247756,55200817,67983070,2,40024275,193,24810323,111049081,0.081300352,0.448219543
3/31/2004,M8825810,TTI TEAM TELECOM INTL LTD,TTIL,V,+,OR,5.66,11872,2018809,2101053,1,1187000,10,1187000,2101053,0.360975915,0.176975489
6/30/2004,00089C10,ADE CORP MASS,ADEX,V,0,COM,21.61,13982,5420282,6480773,2,4253882,63,3450782,8102405,0.203528635,0.579488271
6/30/2004,195750,AT&T CORP,T,A,0,COM,14.63,793906,280931316,344917640,2,201316358,392,102727259,564881551,0.07562939,0.711521957
6/30/2004,00246W10,AXT INC,AXTI,V,0,COM,1.96,23045,6545729,7880253,2,4431351,25,3225000,8460313,0.194731857,0.367121415
6/30/2004,256410,ABATIX CORP,ABIX,F,0,COM,3.35,1711,40621,40621,0,,3,38604,40621,0.904575835,0.023741087
6/30/2004,289620,ABERCROMBIE & FITCH CO,ANF,A,0,CMA,38.75,94893,27738267,41177585,2,16893312,244,11695547,87809525,0.036629129,0.925353029
6/30/2004,786510,AEROPOSTALE,ARO,A,0,COM,26.91,55491,14390481,21625428,4,12515781,180,3791350,51094416,0.026438336,0.920769422
6/30/2004,801530,AEROSONIC CORP DEL,AIM,B,0,COM,5.9,3921,148224,148424,0,,6,79500,148424,0.400135595,0.037853609
6/30/2004,00817Y10,AETNA INC NEW,AET,A,0,COM,0.85,152392,34948171,54343934,2,18173228,399,9242900,133974843,0.024049648,0.879146169
6/30/2004,1736110,ALLEGHENY ENERGY INC,AYE,A,0,COM,15.41,126969,29621358,51630730,2,13628030,220,6870000,100681808,0.033978158,0.7929637
6/30/2004,1977710,ALLOS THERAPEUTICS INC,ALTH,V,0,COM,2.25,31139,5244838,6597468,2,3767500,35,2040200,7626285,0.144084446,0.244911044
6/30/2004,01988P10,ALLSCRIPTS HEALTHCARE SOLUTI,MDRX,V,0,COM,7.84,39376,7917166,12295208,1,2871044,90,2871044,21805801,0.047064366,0.553784056
6/30/2004,2313510,AMAZON COM INC,AMZN,V,0,COM,54.4,405024,143645856,178358474,2,96499946,249,56580065,246878407,0.097086669,0.609540193
6/30/2004,2317710,AMBASSADORS GROUP INC,EPAX,V,0,COM,23.51,10049,3123973,4355704,3,2302968,41,1027613,5431177,0.089181884,0.5404694
6/30/2004,2343610,AMEDISYS INC,AMED,V,0,COM,33.04,12306,2801781,4035533,2,1597799,83,854099,8145516,0.038859151,0.661914188
6/30/2004,2358610,AMERCO,UHAL,V,0,COM,23.66,21285,1670142,2250094,0,,52,530935,2789908,0.096474938,0.131073902
6/30/2004,2535310,AMERICAN DENTAL PARTNERS,ADPI,V,0,COM,17.9,7476,3462763,4515723,4,3143263,26,1298163,5108118,0.124925033,0.68326886
6/30/2004,2687410,AMERICAN INTL GROUP INC,AIG,A,0,COM,71.28,2608225,465373796,661095294,1,146251457,1184,146251457,1573005580,0.025452749,0.603094281
6/30/2004,3011110,AMERICAN SUPERCONDUCTOR CORP,AMSC,V,0,COM,13.08,27724,5708505,7780979,1,2490468,81,2490468,12167739,0.072355231,0.438888292
6/30/2004,03073T10,AMERIGROUP CORP,AGP,V,0,COM,49.2,24743,9970675,13798526,4,8925485,138,2751400,25569311,0.043010661,1.033395748
6/30/2004,3165210,AMKOR TECHNOLOGY INC,AMKR,V,0,COM,8.18,174666,25476250,32175880,0,,137,7487500,52672974,0.059125865,0.301563979
6/30/2004,3455310,ANDRX CORP DEL,ADRX,V,0,COM,27.93,72688,16726587,26422740,1,5357018,193,5357018,54520729,0.032209174,0.750065059
6/30/2004,3783310,APPLE COMPUTER INC,AAPL,V,0,COM,32.54,380042,90504387,133529647,2,47902898,355,24526259,257895390,0.035815792,0.678597076
6/30/2004,3802020,APPLERA CORP,CRA,A,0,COM,11.51,72954,29740713,37488989,4,27246465,124,7699786,51214415,0.082545776,0.702009691
6/30/2004,03822W10,APPLIED MICRO CIRCUITS CORP,AMCC,V,0,COM,5.32,311744,61103239,95146850,0,,228,15150116,184404759,0.033852363,0.591526249
6/30/2004,3823710,APPLIED SIGNAL TECHNOLOGY IN,APSG,V,0,COM,35.05,11011,3262787,4570104,4,2837562,87,859500,8111764,0.044610906,0.736696395
6/30/2004,03840P10,AQUILA INC,ILA,A,0,COM,3.56,195615,47091547,65954978,2,23345463,143,12696767,103687488,0.053379862,0.530058983
6/30/2004,03875Q10,ARBITRON INC,ARB,A,0,COM,36.52,30924,11692338,16606970,4,10270758,121,3780818,27992401,0.051251451,0.905199877
6/30/2004,4268210,AROTECH CORP,ARTX,V,0,COM,2.09,64869,2664569,3674105,0,,29,703000,4197246,0.102065334,0.064703418
6/30/2004,4313610,ARTHROCARE CORP,ARTC,V,0,COM,29.04,21262,8024205,11741509,5,8024205,128,2293271,22947047,0.036336263,1.079251576
6/30/2004,5266610,AUTHENTIDATE HLDG CORP,ADAT,V,0,COM,10.94,32915,4330478,6387546,0,,69,1484630,9874412,0.059496527,0.299997326
6/30/2004,5563010,BP PRUDHOE BAY RTY TR,BPT,A,0,COM,32.57,21400,794813,1019556,0,,53,196550,1399395,0.077815214,0.06539229
6/30/2004,5714910,BAKER MICHAEL CORP,BKR,B,0,COM,15.26,8404,2472276,3384443,3,1807200,31,823300,4084423,0.097496883,0.4860094
6/30/2004,5969210,BANCORPSOUTH INC,BXS,A,0,COM,22.53,77212,7657441,9763188,0,,89,2313185,14290982,0.069940094,0.185087577
6/30/2004,6050510,BANK OF AMERICA CORPORATION,BAC,A,0,COM,84.62,2038797,357759692,528536405,0,,1131,96862519,1214781827,0.025447447,0.595832654
6/30/2004,6790110,BARRICK GOLD CORP,ABX,A,0,COM,19.75,531027,119147773,160922262,2,62962210,185,34212310,245818384,0.061284911,0.462911272
6/30/2004,07556Q10,BEAZER HOMES USA INC,BZH,A,0,COM,100.31,13692,5997293,8660659,5,5997293,135,1584042,14781348,0.046389656,1.079560912
6/30/2004,8190610,BENNETT ENVIRONMENTAL INC,BEL,B,0,COM,12.54,18306,4106750,5376864,1,1557200,35,1557200,6265846,0.115339575,0.342283732
6/30/2004,11012210,BRISTOL MYERS SQUIBB CO,BMY,A,0,COM,24.5,1944362,404644024,561324446,1,174393200,967,174393200,1191994644,0.037937265,0.61305181
6/30/2004,11132010,BROADCOM CORP,BRCM,V,0,CMA,46.6,253015,79013190,101755103,2,54501295,342,38750737,195152654,0.057761314,0.771308634
6/30/2004,11162110,BROCADE COMMUNICATIONS SYS I,BRCD,V,0,COM,5.98,261856,64734435,87759933,1,26401370,172,26401370,143809021,0.0604729,0.549191239
6/30/2004,11434010,BROOKS AUTOMATION INC,BRKS,V,0,COM,20.15,44568,13951728,19260386,3,10457087,133,4681499,39458564,0.03823272,0.885356399
6/30/2004,12550910,CIGNA CORP,CI,A,0,COM,68.81,141404,33000763,50302704,2,15819523,370,8671658,113510436,0.027064941,0.802738508
6/30/2004,12558110,CIT GROUP INC,CIT,A,0,COM,38.29,211725,68476166,101799150,3,50126704,270,26491350,200775584,0.037918548,0.948284728
6/30/2004,12589610,CMS ENERGY CORP,CMS,A,0,COM,9.13,163544,40144351,63747678,1,14975491,189,14975491,121395714,0.039412022,0.742281673
6/30/2004,12596510,CSK AUTO CORP,CAO,A,0,COM,17.14,46533,16716748,23801707,3,12836848,122,6502700,41826755,0.051067549,0.898862205
6/30/2004,12665010,CVS CORP,CVS,A,0,COM,42.02,397302,108239671,149478389,1,54987541,557,54987541,330262336,0.040517234,0.831262707
6/30/2004,12666710,CV THERAPEUTICS INC,CVTX,V,0,COM,16.76,31481,12444201,17093591,5,12444201,107,3934623,27609120,0.055137016,0.87700899
6/30/2004,12683020,CABLE & WIRELESS PUB LTD CO,CWP,A,+,AR,7.09,2385934,3730895,4981245,0,,41,1652700,5929544,0.12251933,0.002485209
6/30/2004,13201110,CAMBREX CORP,CBM,A,0,COM,25.23,26110,9178260,13615817,4,7920704,118,2600000,22829445,0.04923277,0.874356377
6/30/2004,13690710,CANDELA CORP,CLZR,V,0,COM,9.8,22456,4215955,6423571,0,,77,1082791,10882112,0.046470245,0.484597079
6/30/2004,14166510,CAREER EDUCATION CORP,CECO,V,0,COM,45.56,101271,39062866,54748902,5,39062866,241,10809161,97013346,0.043330841,0.957957816
6/30/2004,14622910,CARTER INC,CRI,A,0,COM,29.11,27993,3409958,5142732,0,,61,970700,7567728,0.060444827,0.270343586
6/30/2004,15093410,CELL THERAPEUTICS INC,CTIC,V,0,COM,7.37,50350,10211329,15039785,1,3000000,88,3000000,25339351,0.049675915,0.503264171
6/30/2004,15135B10,CENTENE CORP DEL,CNC,V,0,COM,38.55,20260,7383577,10946213,3,5391915,115,2389090,21330329,0.039260488,1.052829664
6/30/2004,15708510,CERUS CORP,CERS,V,0,COM,2.39,22105,5014458,5936479,1,3238283,44,3238283,6934977,0.242404635,0.313728885
6/30/2004,16117M10,CHARTER COMMUNICATIONS INC D,CHTR,V,0,CMA,3.91,304613,76106659,91395887,2,51782053,133,32499600,120696380,0.117614468,0.396228592
6/30/2004,16359R10,CHEMED CORP NEW,CHE,A,0,COM,48.5,12129,3846220,5465161,2,2382013,100,1758213,9513553,0.057802913,0.784364169
6/30/2004,16725010,CHICAGO BRIDGE & IRON CO N V,CBI,A,+,RG,27.85,45940,13751970,19176271,2,8401957,121,5615331,40827636,0.039149541,0.8887165
6/30/2004,16890510,CHILDRENS PL RETAIL STORES I,PLCE,V,0,COM,23.52,26855,5498559,8090937,1,1492220,118,1492220,15429716,0.038210869,0.574556544
6/30/2004,17163B10,CIBER INC,CBR,A,0,COM,8.22,60273,14166674,23553924,1,3622400,132,3622400,48077409,0.032740833,0.797660793
6/30/2004,17275R10,CISCO SYS INC,CSCO,V,0,COM,23.7,6761489,941506916,1418933867,0,,1137,269078382,3951875421,0.019750002,0.584468217
6/30/2004,17296710,CITIGROUP INC,C,A,0,COM,46.5,5171484,987700623,1369842864,1,264955549,1263,264955549,3322824771,0.024637396,0.64252829
6/30/2004,19121610,COCA COLA CO,KO,A,0,COM,50.48,2435679,526817123,714607839,1,200000000,981,200000000,1392131482,0.042341046,0.571557862
6/30/2004,20034010,COMERICA INC,CMA,A,0,COM,54.88,173240,31098143,48139259,1,10910000,346,10910000,105314555,0.030662831,0.607911308
6/30/2004,20854P10,CONSOL ENERGY INC,CNX,A,0,COM,0.36,90030,27143539,37626478,3,21583139,201,9200000,69418682,0.045241762,0.771061668
6/30/2004,21664840,COOPER COS INC,COO,A,0,COM,63.17,32672,10468304,13743196,2,6854467,200,4188121,30505145,0.038388491,0.933678532
6/30/2004,21914110,CORNELL COMPANIES INC,CRN,A,0,COM,13.6,13300,5580207,8163865,6,6342847,56,1515700,10883770,0.070033276,0.818328571
6/30/2004,22087M10,CORUS GROUP PLC,CGA,A,+,AR,7.49,4434759,19230372,19699141,0,,24,18154033,19901475,0.833004322,0.004487611
6/30/2004,22747810,CROSS A T CO,ATX,B,0,CMA,4.77,13241,3976985,4965875,2,2600185,39,1741385,5800881,0.139372395,0.438099917
6/30/2004,22765D10,CROSSROADS SYS INC,CRDS,V,0,COM,1.71,25237,5459375,6595917,2,4022466,25,2105538,7245994,0.174102108,0.287117883
6/30/2004,22890310,CRYOLIFE INC,CRY,A,0,COM,5.27,23252,5304538,8506392,1,1424968,74,1424968,11869538,0.061158192,0.510473852
6/30/2004,24702R10,DELL INC,DELL,V,0,COM,35.82,2522986,404785761,587138164,0,,903,114678565,1566688719,0.021227437,0.620966077
6/30/2004,24990610,DESCARTES SYS GROUP INC,DSGX,V,0,COM,1.1,40706,7390126,7676595,1,5652890,17,5652890,7768595,0.547365771,0.190846435
6/30/2004,25365110,DIEBOLD INC,DBD,A,0,COM,52.87,72563,20620324,27011337,1,10326850,295,10326850,54860029,0.051083591,0.756033089
6/30/2004,26623310,DUQUESNE LT HLDGS INC,DQE,A,0,COM,19.31,76182,17679164,24436214,2,10869415,150,6202727,39276071,0.058649186,0.515555788
6/30/2004,26779V10,DYNACQ HEALTHCARE INC,DYII,V,0,COM,5.9,14945,340964,343880,0,,9,178852,343880,0.336116376,0.023009702
6/30/2004,26816Q10,DYNEGY INC NEW,DYN,A,0,CMA,4.26,282071,54510014,86825459,0,,194,12051657,156468398,0.038099507,0.554712813
6/30/2004,26915110,ESS TECHNOLOGY INC,ESST,V,0,COM,10.71,39368,9171527,14493418,2,4651159,140,2505859,28349899,0.035406674,0.720125457
6/30/2004,28336L10,EL PASO CORP,EP,A,0,COM,7.88,640992,227748285,288369763,3,187273193,339,79120389,492595751,0.06342747,0.768489702
6/30/2004,30613710,FALCONSTOR SOFTWARE INC,FALC,V,0,COM,7.72,46699,3590397,4862486,0,,43,975914,5667078,0.098876138,0.121353305
6/30/2004,31164210,FARO TECHNOLOGIES INC,FARO,V,0,COM,25.67,13655,2070274,3390291,1,719000,62,719000,5828928,0.046807143,0.426871329
6/30/2004,31391430,FEDERATED AMERN LEADERS FD I,FALC,I,7,CMC,23.76,,26542,26542,0,,1,26542,26542,1,
6/30/2004,31677310,FIFTH THIRD BANCORP,FITB,V,0,COM,53.78,562854,145328632,206397257,1,58967474,496,58967474,355136395,0.052010725,0.630956509
6/30/2004,31867210,FIRST BANCORP P R,FBP,A,+,COM,40.75,40216,8456539,10288801,2,6380920,113,4000500,14683075,0.11246909,0.365105306
6/30/2004,32087810,FIRST MIDWEST FINL INC,CASH,V,0,COM,23.5,2497,421971,465371,1,218600,11,218600,466121,0.285211363,0.186672407
6/30/2004,34341210,FLUOR CORP NEW,FLR,A,0,COM,47.67,83029,40043984,51487857,5,40043984,214,10462365,79363856,0.063727271,0.955857062
6/30/2004,34354P10,FLOWSERVE CORP,FLS,A,0,COM,24.94,54248,15662491,24374458,3,10863858,169,4383455,48348038,0.033879184,0.891240931
6/30/2004,34583810,FOREST LABS INC,FRX,A,0,COM,56.63,370033,124051231,178968994,5,124051231,450,31432200,316426019,0.041674063,0.855129189
6/30/2004,35461310,FRANKLIN RES INC,BEN,A,0,COM,50.08,249990,31381305,47552843,0,,348,7721207,110733745,0.02580612,0.442952698
6/30/2004,36960410,GENERAL ELEC CO,GE,A,0,COM,32.4,10422533,1394659073,2071632280,0,,1321,404505872,5513562129,0.020752078,0.529004046
6/30/2004,37044210,GENERAL MTRS CORP,GM,A,0,COM,46.59,564618,228905409,277337099,2,173042292,524,100490992,435956448,0.09119898,0.772126372
6/30/2004,37184C10,GENESIS MICROCHIP INC DEL,GNSS,V,0,COM,13.77,32653,9763581,13250063,2,5757974,94,3147390,22234293,0.054626686,0.6809265
6/30/2004,37555810,GILEAD SCIENCES INC,GILD,V,0,COM,0.67,214322,43210600,73877155,0,,383,9828754,186953981,0.022552122,0.872304201
6/30/2004,37591610,GILDAN ACTIVEWEAR INC,GIL,A,0,COM,28.53,29628,10145607,12445926,3,8420647,31,4013122,14008484,0.147967741,0.47281234
6/30/2004,41316010,HARMONIC INC,HLIT,V,0,COM,8.51,71812,18608954,23750058,3,16110498,128,6906097,39616463,0.067236383,0.551669122
6/30/2004,41321630,HARMONY GOLD MNG LTD,HMY,V,+,AR,10.59,320719,18205589,27491439,0,,100,7217500,45035217,0.056249019,0.140419548
6/30/2004,41651510,HARTFORD FINL SVCS GROUP INC,HIG,A,0,COM,68.74,291700,67726893,99398289,2,40320651,473,21355295,250838914,0.025813458,0.859920857
6/30/2004,42222L10,HEALTHTRONICS SURGICAL SVS I,HTRN,V,0,COM,7.99,12384,3646083,4470169,4,3360095,27,936784,4804204,0.135055977,0.38793637
6/30/2004,42366C10,HEMISPHERX BIOPHARMA INC,HEB,B,0,COM,3.44,42364,1399957,1673385,0,,13,647900,1685546,0.235165912,0.039787225
6/30/2004,42739810,HERLEY INDS INC DEL,HRLY,V,0,COM,19.54,14206,3250086,5250690,1,1113050,74,1113050,10882435,0.037027086,0.766044981
6/30/2004,44106010,HOSPIRA INC,HSP,A,0,COM,27.6,156452,26113470,41336727,0,,425,7566091,91748846,0.027493095,0.586434472
6/30/2004,44248720,HOVNANIAN ENTERPRISES INC,HOV,A,0,CMA,34.71,46439,10827417,15182219,2,7202296,171,4655296,30104013,0.044763542,0.64824852
6/30/2004,45090910,IBIS TECHNOLOGY CORP,IBIS,V,0,COM,6.09,10652,1911194,2445156,1,674000,25,674000,2648943,0.133660826,0.248680342
6/30/2004,45252610,IMMUCOR INC,BLUD,V,0,COM,32.55,19683,5833975,8356703,4,4949975,108,1355400,16023329,0.038839278,0.814069451
6/30/2004,45884X10,INTERMUNE INC,ITMN,V,0,COM,15.42,31991,14609491,18851892,4,13097195,96,4767434,28394495,0.074574872,0.8875776
6/30/2004,45920010,INTERNATIONAL BUSINESS MACHS,IBM,A,0,COM,88.15,1814836,305575328,408500901,1,128952289,1145,128952289,901578823,0.036436629,0.496782532
6/30/2004,46025410,INTERNATIONAL RECTIFIER CORP,IRF,A,0,COM,41.42,66093,17854326,23252615,2,11896180,222,7093780,50335980,0.041005072,0.76159321
6/30/2004,46059V10,INTERNET INFRASTRUCTR HOLDS,IIH,B,7,COM,3.77,8711,1424908,1425808,1,1242608,7,1242608,1425808,0.765174446,0.163679027
