CIK,FDATE,Form,tic
5513,20060202,8-K,UNM
5513,20060130,8-K,UNM
5513,20051221,8-K,UNM
5513,20051121,8-K,UNM
5513,20051017,8-K,UNM
5513,20051107,8-K,UNM
5513,20051101,8-K,UNM
5513,20050802,8-K,UNM
5513,20050517,8-K,UNM
5513,20050503,8-K,UNM
5513,20050331,8-K,UNM
5513,20050314,10-K,UNM
5513,20050225,8-K,UNM
5513,20050104,8-K,UNM
5513,20041222,8-K,UNM
5513,20041020,8-K,UNM
5513,20040804,8-K,UNM
5513,20040507,8-K,UNM
5513,20040506,8-K,UNM
5513,20040204,8-K,UNM
5513,20031217,8-K,UNM
5513,20031205,8-K,UNM
5513,20040206,8-K,UNM
5513,20040312,10-K,UNM
5513,20041118,8-K,UNM
5513,20041104,8-K,UNM
5513,20100719,8-K,UNM
5513,20041129,8-K,UNM
5513,20050202,8-K,UNM
5513,20050307,8-K,UNM
5513,20050304,8-K,UNM
5513,20050706,8-K,UNM
5513,20050714,8-K,UNM
5513,20051003,8-K,UNM
5513,20070301,10-K,UNM
5513,20060802,8-K,UNM
5513,20070308,8-K,UNM
5513,20080430,8-K,UNM
5513,20080213,8-K,UNM
5513,20081209,8-K,UNM
5513,20090203,8-K,UNM
5513,20090310,8-K,UNM
5513,20140730,8-K,UNM
5513,20090623,8-K,UNM
5513,20090804,8-K,UNM
5513,20100202,8-K,UNM
5513,20100226,10-K,UNM
5513,20120917,8-K,UNM
5513,20120816,8-K,UNM
5513,20120801,8-K,UNM
5513,20110525,8-K,UNM
5513,20111216,8-K,UNM
5513,20120206,8-K,UNM
5513,20111101,8-K,UNM
5513,20120501,8-K,UNM
5513,20120801,8-K,UNM
5513,20100504,8-K,UNM
5513,20120823,8-K,UNM
5513,20120816,8-K,UNM
5513,20121217,8-K,UNM
5513,20130205,8-K,UNM
5513,20130222,10-K,UNM
5513,20091103,8-K,UNM
5513,20130523,8-K,UNM
5513,20130524,8-K,UNM
5513,20130830,8-K,UNM
5513,20131104,8-K,UNM
5513,20131213,8-K,UNM
5513,20131216,8-K,UNM
5513,20140314,8-K,UNM
5513,20140520,8-K,UNM
5513,20140520,8-K,UNM
5513,20140729,8-K,UNM
5513,20131104,8-K,UNM
5513,20141218,8-K,UNM
5513,20081217,8-K,UNM
5513,20081210,8-K,UNM
5513,20080730,8-K,UNM
5513,20080128,8-K,UNM
5513,20081015,8-K,UNM
5513,20080225,10-K,UNM
5513,20070824,8-K,UNM
5513,20141212,8-K,UNM
5513,20141029,8-K,UNM
5513,20140520,8-K,UNM
5513,20131231,8-K,UNM
5513,20130805,8-K,UNM
5513,20130618,8-K,UNM
5513,20130523,8-K,UNM
5513,20121031,8-K,UNM
5513,20120525,8-K,UNM
5513,20120417,8-K,UNM
5513,20141216,8-K,UNM
5513,20140507,8-K,UNM
5513,20111006,8-K,UNM
5513,20140226,10-K,UNM
5513,20140204,8-K,UNM
5513,20110802,8-K,UNM
5513,20110706,8-K,UNM
5513,20130501,8-K,UNM
5513,20110503,8-K,UNM
5513,20110413,8-K,UNM
5513,20110225,10-K,UNM
5513,20120501,8-K,UNM
5513,20110204,8-K,UNM
5513,20120224,10-K,UNM
5513,20101102,8-K,UNM
5513,20100915,8-K,UNM
5513,20100524,8-K,UNM
5513,20100504,8-K,UNM
5513,20110202,8-K,UNM
5513,20100803,8-K,UNM
5513,20100623,8-K,UNM
5513,20090930,8-K,UNM
5513,20090924,8-K,UNM
5513,20090429,8-K,UNM
5513,20090522,8-K,UNM
5513,20090224,10-K,UNM
5513,20081030,8-K,UNM
5513,20080919,8-K,UNM
5513,20080930,8-K,UNM
5513,20090204,8-K,UNM
5513,20080627,8-K,UNM
5513,20080801,8-K,UNM
5513,20080529,8-K,UNM
5513,20080229,8-K,UNM
5513,20060302,8-K,UNM
5513,20080131,8-K,UNM
5513,20071218,8-K,UNM
5513,20071206,8-K,UNM
5513,20071031,8-K,UNM
5513,20070917,8-K,UNM
5513,20070821,8-K,UNM
5513,20070801,8-K,UNM
5513,20070523,8-K,UNM
5513,20070502,8-K,UNM
5513,20070305,8-K,UNM
5513,20070207,8-K,UNM
5513,20070125,8-K,UNM
5513,20070130,8-K,UNM
5513,20061101,8-K,UNM
5513,20060928,8-K,UNM
5513,20060927,8-K,UNM
5513,20061220,8-K,UNM
5513,20060926,8-K,UNM
5513,20060620,8-K,UNM
5513,20060503,8-K,UNM
5513,20050817,8-K,UNM
5513,20060303,10-K,UNM
5513,20060202,8-K,UNM
5513,20060130,8-K,UNM
5513,20051221,8-K,UNM
5513,20051121,8-K,UNM
5513,20051017,8-K,UNM
5513,20051107,8-K,UNM
5513,20051101,8-K,UNM
5513,20050802,8-K,UNM
5513,20050517,8-K,UNM
5513,20050503,8-K,UNM
5513,20050331,8-K,UNM
5513,20050314,10-K,UNM
5513,20050225,8-K,UNM
5513,20050104,8-K,UNM
5513,20041222,8-K,UNM
5513,20041020,8-K,UNM
5513,20040804,8-K,UNM
5513,20040507,8-K,UNM
5513,20040506,8-K,UNM
5513,20040204,8-K,UNM
5513,20031217,8-K,UNM
5513,20031205,8-K,UNM
5513,20040206,8-K,UNM
5513,20040312,10-K,UNM
5513,20041118,8-K,UNM
5513,20041104,8-K,UNM
5513,20100719,8-K,UNM
5513,20041129,8-K,UNM
5513,20050202,8-K,UNM
5513,20050307,8-K,UNM
5513,20050304,8-K,UNM
5513,20050706,8-K,UNM
5513,20050714,8-K,UNM
5513,20051003,8-K,UNM
5513,20070301,10-K,UNM
5513,20060802,8-K,UNM
5513,20070308,8-K,UNM
5513,20080430,8-K,UNM
5513,20080213,8-K,UNM
5513,20081209,8-K,UNM
5513,20090203,8-K,UNM
5513,20090310,8-K,UNM
5513,20140730,8-K,UNM
5513,20090623,8-K,UNM
5513,20090804,8-K,UNM
5513,20100202,8-K,UNM
5513,20100226,10-K,UNM
5513,20120917,8-K,UNM
5513,20120816,8-K,UNM
5513,20120801,8-K,UNM
5513,20110525,8-K,UNM
5513,20111216,8-K,UNM
5513,20120206,8-K,UNM
5513,20111101,8-K,UNM
5513,20120501,8-K,UNM
5513,20120801,8-K,UNM
5513,20100504,8-K,UNM
5513,20120823,8-K,UNM
5513,20120816,8-K,UNM
5513,20121217,8-K,UNM
5513,20130205,8-K,UNM
5513,20130222,10-K,UNM
5513,20091103,8-K,UNM
5513,20130523,8-K,UNM
5513,20130524,8-K,UNM
5513,20130830,8-K,UNM
5513,20131104,8-K,UNM
5513,20131213,8-K,UNM
5513,20131216,8-K,UNM
5513,20140314,8-K,UNM
5513,20140520,8-K,UNM
5513,20140520,8-K,UNM
5513,20140729,8-K,UNM
5513,20131104,8-K,UNM
5513,20141218,8-K,UNM
5513,20081217,8-K,UNM
5513,20081210,8-K,UNM
5513,20080730,8-K,UNM
5513,20080128,8-K,UNM
5513,20081015,8-K,UNM
5513,20080225,10-K,UNM
5513,20070824,8-K,UNM
5513,20141212,8-K,UNM
5513,20141029,8-K,UNM
5513,20140520,8-K,UNM
5513,20131231,8-K,UNM
5513,20130805,8-K,UNM
5513,20130618,8-K,UNM
5513,20130523,8-K,UNM
5513,20121031,8-K,UNM
5513,20120525,8-K,UNM
5513,20120417,8-K,UNM
5513,20141216,8-K,UNM
5513,20140507,8-K,UNM
5513,20111006,8-K,UNM
5513,20140226,10-K,UNM
5513,20140204,8-K,UNM
5513,20110802,8-K,UNM
5513,20110706,8-K,UNM
5513,20130501,8-K,UNM
5513,20110503,8-K,UNM
5513,20110413,8-K,UNM
5513,20110225,10-K,UNM
5513,20120501,8-K,UNM
5513,20110204,8-K,UNM
5513,20120224,10-K,UNM
5513,20101102,8-K,UNM
5513,20100915,8-K,UNM
5513,20100524,8-K,UNM
5513,20100504,8-K,UNM
5513,20110202,8-K,UNM
5513,20100803,8-K,UNM
5513,20100623,8-K,UNM
5513,20090930,8-K,UNM
5513,20090924,8-K,UNM
5513,20090429,8-K,UNM
5513,20090522,8-K,UNM
5513,20090224,10-K,UNM
5513,20081030,8-K,UNM
5513,20080919,8-K,UNM
5513,20080930,8-K,UNM
5513,20090204,8-K,UNM
5513,20080627,8-K,UNM
5513,20080801,8-K,UNM
5513,20080529,8-K,UNM
5513,20080229,8-K,UNM
5513,20060302,8-K,UNM
5513,20080131,8-K,UNM
5513,20071218,8-K,UNM
5513,20071206,8-K,UNM
5513,20071031,8-K,UNM
5513,20070917,8-K,UNM
5513,20070821,8-K,UNM
5513,20070801,8-K,UNM
5513,20070523,8-K,UNM
5513,20070502,8-K,UNM
5513,20070305,8-K,UNM
5513,20070207,8-K,UNM
5513,20070125,8-K,UNM
5513,20070130,8-K,UNM
5513,20061101,8-K,UNM
5513,20060928,8-K,UNM
5513,20060927,8-K,UNM
5513,20061220,8-K,UNM
5513,20060926,8-K,UNM
5513,20060620,8-K,UNM
5513,20060503,8-K,UNM
5513,20050817,8-K,UNM
5513,20060303,10-K,UNM
5513,20060202,8-K,UNM
5513,20060130,8-K,UNM
5513,20051221,8-K,UNM
5513,20051121,8-K,UNM
5513,20051017,8-K,UNM
5513,20051107,8-K,UNM
5513,20051101,8-K,UNM
5513,20050802,8-K,UNM
5513,20050517,8-K,UNM
5513,20050503,8-K,UNM
5513,20050331,8-K,UNM
5513,20050314,10-K,UNM
5513,20050225,8-K,UNM
5513,20050104,8-K,UNM
5513,20041222,8-K,UNM
5513,20041020,8-K,UNM
5513,20040804,8-K,UNM
5513,20040507,8-K,UNM
5513,20040506,8-K,UNM
5513,20040204,8-K,UNM
5513,20031217,8-K,UNM
5513,20031205,8-K,UNM
5513,20040206,8-K,UNM
5513,20040312,10-K,UNM
5513,20041118,8-K,UNM
5513,20041104,8-K,UNM
5513,20100719,8-K,UNM
5513,20041129,8-K,UNM
5513,20050202,8-K,UNM
5513,20050307,8-K,UNM
5513,20050304,8-K,UNM
5513,20050706,8-K,UNM
5513,20050714,8-K,UNM
5513,20051003,8-K,UNM
5513,20070301,10-K,UNM
5513,20060802,8-K,UNM
5513,20070308,8-K,UNM
5513,20080430,8-K,UNM
5513,20080213,8-K,UNM
5513,20081209,8-K,UNM
5513,20090203,8-K,UNM
5513,20090310,8-K,UNM
5513,20140730,8-K,UNM
5513,20090623,8-K,UNM
5513,20090804,8-K,UNM
5513,20100202,8-K,UNM
5513,20100226,10-K,UNM
5513,20120917,8-K,UNM
5513,20120816,8-K,UNM
5513,20120801,8-K,UNM
5513,20110525,8-K,UNM
5513,20111216,8-K,UNM
5513,20120206,8-K,UNM
5513,20111101,8-K,UNM
5513,20120501,8-K,UNM
5513,20120801,8-K,UNM
5513,20100504,8-K,UNM
5513,20120823,8-K,UNM
5513,20120816,8-K,UNM
5513,20121217,8-K,UNM
5513,20130205,8-K,UNM
5513,20130222,10-K,UNM
5513,20091103,8-K,UNM
5513,20130523,8-K,UNM
5513,20130524,8-K,UNM
5513,20130830,8-K,UNM
5513,20131104,8-K,UNM
5513,20131213,8-K,UNM
5513,20131216,8-K,UNM
5513,20140314,8-K,UNM
5513,20140520,8-K,UNM
5513,20140520,8-K,UNM
5513,20140729,8-K,UNM
5513,20131104,8-K,UNM
5513,20141218,8-K,UNM
5513,20081217,8-K,UNM
5513,20081210,8-K,UNM
5513,20080730,8-K,UNM
5513,20080128,8-K,UNM
5513,20081015,8-K,UNM
5513,20080225,10-K,UNM
5513,20070824,8-K,UNM
5513,20141212,8-K,UNM
5513,20141029,8-K,UNM
5513,20140520,8-K,UNM
5513,20131231,8-K,UNM
5513,20130805,8-K,UNM
5513,20130618,8-K,UNM
5513,20130523,8-K,UNM
5513,20121031,8-K,UNM
5513,20120525,8-K,UNM
5513,20120417,8-K,UNM
5513,20141216,8-K,UNM
5513,20140507,8-K,UNM
5513,20111006,8-K,UNM
5513,20140226,10-K,UNM
5513,20140204,8-K,UNM
5513,20110802,8-K,UNM
5513,20110706,8-K,UNM
5513,20130501,8-K,UNM
5513,20110503,8-K,UNM
5513,20110413,8-K,UNM
5513,20110225,10-K,UNM
5513,20120501,8-K,UNM
5513,20110204,8-K,UNM
5513,20120224,10-K,UNM
5513,20101102,8-K,UNM
5513,20100915,8-K,UNM
5513,20100524,8-K,UNM
5513,20100504,8-K,UNM
5513,20110202,8-K,UNM
5513,20100803,8-K,UNM
5513,20100623,8-K,UNM
5513,20090930,8-K,UNM
5513,20090924,8-K,UNM
5513,20090429,8-K,UNM
5513,20090522,8-K,UNM
5513,20090224,10-K,UNM
5513,20081030,8-K,UNM
5513,20080919,8-K,UNM
5513,20080930,8-K,UNM
5513,20090204,8-K,UNM
5513,20080627,8-K,UNM
5513,20080801,8-K,UNM
5513,20080529,8-K,UNM
5513,20080229,8-K,UNM
5513,20060302,8-K,UNM
5513,20080131,8-K,UNM
5513,20071218,8-K,UNM
5513,20071206,8-K,UNM
5513,20071031,8-K,UNM
5513,20070917,8-K,UNM
5513,20070821,8-K,UNM
5513,20070801,8-K,UNM
5513,20070523,8-K,UNM
5513,20070502,8-K,UNM
5513,20070305,8-K,UNM
5513,20070207,8-K,UNM
5513,20070125,8-K,UNM
5513,20070130,8-K,UNM
5513,20061101,8-K,UNM
5513,20060928,8-K,UNM
5513,20060927,8-K,UNM
5513,20061220,8-K,UNM
5513,20060926,8-K,UNM
5513,20060620,8-K,UNM
5513,20060503,8-K,UNM
5513,20050817,8-K,UNM
5513,20060303,10-K,UNM
5513,20060202,8-K,UNM
5513,20060130,8-K,UNM
5513,20051221,8-K,UNM
5513,20051121,8-K,UNM
5513,20051017,8-K,UNM
5513,20051107,8-K,UNM
5513,20051101,8-K,UNM
5513,20050802,8-K,UNM
5513,20050517,8-K,UNM
5513,20050503,8-K,UNM
5513,20050331,8-K,UNM
5513,20050314,10-K,UNM
5513,20050225,8-K,UNM
5513,20050104,8-K,UNM
5513,20041222,8-K,UNM
5513,20041020,8-K,UNM
5513,20040804,8-K,UNM
5513,20040507,8-K,UNM
5513,20040506,8-K,UNM
5513,20040204,8-K,UNM
5513,20031217,8-K,UNM
5513,20031205,8-K,UNM
5513,20040206,8-K,UNM
5513,20040312,10-K,UNM
5513,20041118,8-K,UNM
5513,20041104,8-K,UNM
5513,20100719,8-K,UNM
5513,20041129,8-K,UNM
5513,20050202,8-K,UNM
5513,20050307,8-K,UNM
5513,20050304,8-K,UNM
5513,20050706,8-K,UNM
5513,20050714,8-K,UNM
5513,20051003,8-K,UNM
5513,20070301,10-K,UNM
5513,20060802,8-K,UNM
5513,20070308,8-K,UNM
5513,20080430,8-K,UNM
5513,20080213,8-K,UNM
5513,20081209,8-K,UNM
5513,20090203,8-K,UNM
5513,20090310,8-K,UNM
5513,20140730,8-K,UNM
5513,20090623,8-K,UNM
5513,20090804,8-K,UNM
5513,20100202,8-K,UNM
5513,20100226,10-K,UNM
5513,20120917,8-K,UNM
5513,20120816,8-K,UNM
5513,20120801,8-K,UNM
5513,20110525,8-K,UNM
5513,20111216,8-K,UNM
5513,20120206,8-K,UNM
5513,20111101,8-K,UNM
5513,20120501,8-K,UNM
5513,20120801,8-K,UNM
5513,20100504,8-K,UNM
5513,20120823,8-K,UNM
5513,20120816,8-K,UNM
5513,20121217,8-K,UNM
5513,20130205,8-K,UNM
5513,20130222,10-K,UNM
5513,20091103,8-K,UNM
5513,20130523,8-K,UNM
5513,20130524,8-K,UNM
5513,20130830,8-K,UNM
5513,20131104,8-K,UNM
5513,20131213,8-K,UNM
5513,20131216,8-K,UNM
5513,20140314,8-K,UNM
5513,20140520,8-K,UNM
5513,20140520,8-K,UNM
5513,20140729,8-K,UNM
5513,20131104,8-K,UNM
5513,20141218,8-K,UNM
5513,20081217,8-K,UNM
5513,20081210,8-K,UNM
5513,20080730,8-K,UNM
5513,20080128,8-K,UNM
5513,20081015,8-K,UNM
5513,20080225,10-K,UNM
5513,20070824,8-K,UNM
5513,20141212,8-K,UNM
5513,20141029,8-K,UNM
5513,20140520,8-K,UNM
5513,20131231,8-K,UNM
5513,20130805,8-K,UNM
5513,20130618,8-K,UNM
5513,20130523,8-K,UNM
5513,20121031,8-K,UNM
5513,20120525,8-K,UNM
5513,20120417,8-K,UNM
5513,20141216,8-K,UNM
5513,20140507,8-K,UNM
5513,20111006,8-K,UNM
5513,20140226,10-K,UNM
5513,20140204,8-K,UNM
5513,20110802,8-K,UNM
5513,20110706,8-K,UNM
5513,20130501,8-K,UNM
5513,20110503,8-K,UNM
5513,20110413,8-K,UNM
5513,20110225,10-K,UNM
5513,20120501,8-K,UNM
5513,20110204,8-K,UNM
5513,20120224,10-K,UNM
5513,20101102,8-K,UNM
5513,20100915,8-K,UNM
5513,20100524,8-K,UNM
5513,20100504,8-K,UNM
5513,20110202,8-K,UNM
5513,20100803,8-K,UNM
5513,20100623,8-K,UNM
5513,20090930,8-K,UNM
5513,20090924,8-K,UNM
5513,20090429,8-K,UNM
5513,20090522,8-K,UNM
5513,20090224,10-K,UNM
5513,20081030,8-K,UNM
5513,20080919,8-K,UNM
5513,20080930,8-K,UNM
5513,20090204,8-K,UNM
5513,20080627,8-K,UNM
5513,20080801,8-K,UNM
5513,20080529,8-K,UNM
5513,20080229,8-K,UNM
5513,20060302,8-K,UNM
5513,20080131,8-K,UNM
5513,20071218,8-K,UNM
5513,20071206,8-K,UNM
5513,20071031,8-K,UNM
5513,20070917,8-K,UNM
5513,20070821,8-K,UNM
5513,20070801,8-K,UNM
5513,20070523,8-K,UNM
5513,20070502,8-K,UNM
5513,20070305,8-K,UNM
5513,20070207,8-K,UNM
5513,20070125,8-K,UNM
5513,20070130,8-K,UNM
5513,20061101,8-K,UNM
5513,20060928,8-K,UNM
5513,20060927,8-K,UNM
5513,20061220,8-K,UNM
5513,20060926,8-K,UNM
5513,20060620,8-K,UNM
5513,20060503,8-K,UNM
5513,20050817,8-K,UNM
5513,20060303,10-K,UNM
5513,20060202,8-K,UNM
5513,20060130,8-K,UNM
5513,20051221,8-K,UNM
5513,20051121,8-K,UNM
5513,20051017,8-K,UNM
5513,20051107,8-K,UNM
5513,20051101,8-K,UNM
5513,20050802,8-K,UNM
5513,20050517,8-K,UNM
5513,20050503,8-K,UNM
5513,20050331,8-K,UNM
5513,20050314,10-K,UNM
5513,20050225,8-K,UNM
5513,20050104,8-K,UNM
5513,20041222,8-K,UNM
5513,20041020,8-K,UNM
5513,20040804,8-K,UNM
5513,20040507,8-K,UNM
5513,20040506,8-K,UNM
5513,20040204,8-K,UNM
5513,20031217,8-K,UNM
5513,20031205,8-K,UNM
5513,20040206,8-K,UNM
5513,20040312,10-K,UNM
5513,20041118,8-K,UNM
5513,20041104,8-K,UNM
5513,20100719,8-K,UNM
5513,20041129,8-K,UNM
5513,20050202,8-K,UNM
5513,20050307,8-K,UNM
5513,20050304,8-K,UNM
5513,20050706,8-K,UNM
5513,20050714,8-K,UNM
5513,20051003,8-K,UNM
5513,20070301,10-K,UNM
5513,20060802,8-K,UNM
5513,20070308,8-K,UNM
5513,20080430,8-K,UNM
5513,20080213,8-K,UNM
5513,20081209,8-K,UNM
5513,20090203,8-K,UNM
5513,20090310,8-K,UNM
5513,20140730,8-K,UNM
5513,20090623,8-K,UNM
5513,20090804,8-K,UNM
5513,20100202,8-K,UNM
5513,20100226,10-K,UNM
5513,20120917,8-K,UNM
5513,20120816,8-K,UNM
5513,20120801,8-K,UNM
5513,20110525,8-K,UNM
5513,20111216,8-K,UNM
5513,20120206,8-K,UNM
5513,20111101,8-K,UNM
5513,20120501,8-K,UNM
5513,20120801,8-K,UNM
5513,20100504,8-K,UNM
5513,20120823,8-K,UNM
5513,20120816,8-K,UNM
5513,20121217,8-K,UNM
5513,20130205,8-K,UNM
5513,20130222,10-K,UNM
5513,20091103,8-K,UNM
5513,20130523,8-K,UNM
5513,20130524,8-K,UNM
5513,20130830,8-K,UNM
5513,20131104,8-K,UNM
5513,20131213,8-K,UNM
5513,20131216,8-K,UNM
5513,20140314,8-K,UNM
5513,20140520,8-K,UNM
5513,20140520,8-K,UNM
5513,20140729,8-K,UNM
5513,20131104,8-K,UNM
5513,20141218,8-K,UNM
5513,20081217,8-K,UNM
5513,20081210,8-K,UNM
5513,20080730,8-K,UNM
5513,20080128,8-K,UNM
5513,20081015,8-K,UNM
5513,20080225,10-K,UNM
5513,20070824,8-K,UNM
5907,20050310,10-K,T
5907,20051024,8-K,T
5907,20050721,8-K,T
5907,20041021,8-K,T
5907,20040225,8-K,T
5907,20031211,8-K,T
5907,20051118,8-K,T
5907,20050131,8-K,T
5907,20031202,8-K,T
5907,20031217,8-K,T
5907,20040126,8-K,T
5907,20040315,10-K,T
5907,20040426,8-K,T
5907,20040723,8-K,T
5907,20041007,8-K,T
5907,20041007,8-K,T
5907,20041209,8-K,T
5907,20041029,8-K,T
5907,20050125,8-K,T
5907,20051129,8-K,T
5907,20050202,8-K,T
5907,20050421,8-K,T
5907,20050429,10-K/A,T
5907,20050916,8-K,T
5907,20051006,8-K,T
5907,20050921,8-K,T
5907,20051123,8-K,T
5907,20051223,8-K,T
5907,20051219,8-K,T
5907,20050121,8-K,T
5907,20050310,10-K,T
5907,20051024,8-K,T
5907,20050721,8-K,T
5907,20041021,8-K,T
5907,20040225,8-K,T
5907,20031211,8-K,T
5907,20051118,8-K,T
5907,20050131,8-K,T
5907,20031202,8-K,T
5907,20031217,8-K,T
5907,20040126,8-K,T
5907,20040315,10-K,T
5907,20040426,8-K,T
5907,20040723,8-K,T
5907,20041007,8-K,T
5907,20041007,8-K,T
5907,20041209,8-K,T
5907,20041029,8-K,T
5907,20050125,8-K,T
5907,20051129,8-K,T
5907,20050202,8-K,T
5907,20050421,8-K,T
5907,20050429,10-K/A,T
5907,20050916,8-K,T
5907,20051006,8-K,T
5907,20050921,8-K,T
5907,20051123,8-K,T
5907,20051223,8-K,T
5907,20051219,8-K,T
5907,20050121,8-K,T
9263,20130729,8-K,BKR
9263,20130124,8-K,BKR
9263,20080321,8-K,BKR
9263,20080613,8-K,BKR
9263,20060426,8-K,BKR
9263,20050426,8-K,BKR
9263,20041119,8-K,BKR
9263,20040305,8-K,BKR
9263,20050308,8-K,BKR
9263,20051121,8-K,BKR
9263,20060601,8-K,BKR
9263,20060815,10-K,BKR
9263,20060918,8-K,BKR
9263,20070911,8-K,BKR
9263,20080703,8-K,BKR
9263,20080724,8-K,BKR
9263,20091103,8-K,BKR
9263,20101105,8-K,BKR
9263,20110303,10-K,BKR
9263,20110526,8-K,BKR
9263,20110809,8-K,BKR
9263,20111012,8-K,BKR
9263,20120809,8-K,BKR
9263,20130808,8-K,BKR
9263,20130917,8-K,BKR
9263,20130730,8-K,BKR
9263,20130830,8-K,BKR
9263,20130305,8-K,BKR
9263,20120416,8-K,BKR
9263,20120302,8-K,BKR
9263,20110413,8-K,BKR
9263,20100528,8-K,BKR
9263,20090807,8-K,BKR
9263,20090310,8-K,BKR
9263,20080226,8-K,BKR
9263,20060906,8-K,BKR
9263,20060411,8-K,BKR
9263,20060131,8-K,BKR
9263,20050608,8-K,BKR
9263,20050225,8-K,BKR
9263,20040923,8-K,BKR
9263,20040315,10-K,BKR
9263,20120313,10-K,BKR
9263,20111003,8-K,BKR
9263,20100505,8-K,BKR
9263,20090319,8-K,BKR
9263,20090421,8-K,BKR
9263,20080902,8-K,BKR
9263,20071107,8-K,BKR
9263,20071130,8-K,BKR
9263,20071012,8-K,BKR
9263,20060816,8-K,BKR
9263,20061117,8-K,BKR
9263,20060918,8-K,BKR
9263,20060412,8-K,BKR
9263,20060725,8-K,BKR
9263,20050315,10-K,BKR
9263,20080926,8-K,BKR
9263,20040507,8-K,BKR
9263,20040310,8-K,BKR
9263,20040802,8-K,BKR
9263,20041103,8-K,BKR
9263,20050128,8-K,BKR
9263,20050504,8-K,BKR
9263,20050815,8-K,BKR
9263,20050826,8-K,BKR
9263,20050701,8-K,BKR
9263,20060316,8-K,BKR
9263,20060405,8-K,BKR
9263,20060531,8-K,BKR
9263,20061113,8-K,BKR
9263,20061127,8-K,BKR
9263,20070316,10-K,BKR
9263,20070410,8-K,BKR
9263,20070807,8-K,BKR
9263,20070807,8-K,BKR
9263,20071130,8-K,BKR
9263,20080225,8-K,BKR
9263,20080529,8-K,BKR
9263,20080618,8-K,BKR
9263,20080630,10-K,BKR
9263,20080814,8-K,BKR
9263,20081112,8-K,BKR
9263,20081113,8-K,BKR
9263,20090310,10-K,BKR
9263,20090508,8-K,BKR
9263,20091001,8-K,BKR
9263,20091006,8-K,BKR
9263,20091112,8-K,BKR
9263,20091106,8-K,BKR
9263,20100315,10-K,BKR
9263,20100507,8-K,BKR
9263,20100316,8-K,BKR
9263,20101222,8-K,BKR
9263,20101006,8-K,BKR
9263,20110303,8-K,BKR
9263,20110505,8-K,BKR
9263,20110809,8-K,BKR
9263,20111006,8-K,BKR
9263,20111108,8-K,BKR
9263,20120216,8-K,BKR
9263,20120313,8-K,BKR
9263,20120402,8-K,BKR
9263,20120508,8-K,BKR
9263,20120601,8-K,BKR
9263,20121217,8-K,BKR
9263,20130115,8-K,BKR
9263,20121109,8-K,BKR
9263,20130116,8-K,BKR
9263,20130305,10-K,BKR
9263,20130305,8-K,BKR
9263,20130502,8-K,BKR
9263,20130718,8-K,BKR
9263,20130905,8-K,BKR
9263,20131015,8-K,BKR
9263,20130729,8-K,BKR
9263,20130124,8-K,BKR
9263,20080321,8-K,BKR
9263,20080613,8-K,BKR
9263,20060426,8-K,BKR
9263,20050426,8-K,BKR
9263,20041119,8-K,BKR
9263,20040305,8-K,BKR
9263,20050308,8-K,BKR
9263,20051121,8-K,BKR
9263,20060601,8-K,BKR
9263,20060815,10-K,BKR
9263,20060918,8-K,BKR
9263,20070911,8-K,BKR
9263,20080703,8-K,BKR
9263,20080724,8-K,BKR
9263,20091103,8-K,BKR
9263,20101105,8-K,BKR
9263,20110303,10-K,BKR
9263,20110526,8-K,BKR
9263,20110809,8-K,BKR
9263,20111012,8-K,BKR
9263,20120809,8-K,BKR
9263,20130808,8-K,BKR
9263,20130917,8-K,BKR
9263,20130730,8-K,BKR
9263,20130830,8-K,BKR
9263,20130305,8-K,BKR
9263,20120416,8-K,BKR
9263,20120302,8-K,BKR
9263,20110413,8-K,BKR
9263,20100528,8-K,BKR
9263,20090807,8-K,BKR
9263,20090310,8-K,BKR
9263,20080226,8-K,BKR
9263,20060906,8-K,BKR
9263,20060411,8-K,BKR
9263,20060131,8-K,BKR
9263,20050608,8-K,BKR
9263,20050225,8-K,BKR
9263,20040923,8-K,BKR
9263,20040315,10-K,BKR
9263,20120313,10-K,BKR
9263,20111003,8-K,BKR
9263,20100505,8-K,BKR
9263,20090319,8-K,BKR
9263,20090421,8-K,BKR
9263,20080902,8-K,BKR
9263,20071107,8-K,BKR
9263,20071130,8-K,BKR
9263,20071012,8-K,BKR
9263,20060816,8-K,BKR
9263,20061117,8-K,BKR
9263,20060918,8-K,BKR
9263,20060412,8-K,BKR
9263,20060725,8-K,BKR
9263,20050315,10-K,BKR
9263,20080926,8-K,BKR
9263,20040507,8-K,BKR
9263,20040310,8-K,BKR
9263,20040802,8-K,BKR
9263,20041103,8-K,BKR
9263,20050128,8-K,BKR
9263,20050504,8-K,BKR
9263,20050815,8-K,BKR
9263,20050826,8-K,BKR
9263,20050701,8-K,BKR
9263,20060316,8-K,BKR
9263,20060405,8-K,BKR
9263,20060531,8-K,BKR
9263,20061113,8-K,BKR
9263,20061127,8-K,BKR
9263,20070316,10-K,BKR
9263,20070410,8-K,BKR
9263,20070807,8-K,BKR
9263,20070807,8-K,BKR
9263,20071130,8-K,BKR
9263,20080225,8-K,BKR
9263,20080529,8-K,BKR
9263,20080618,8-K,BKR
9263,20080630,10-K,BKR
9263,20080814,8-K,BKR
9263,20081112,8-K,BKR
9263,20081113,8-K,BKR
9263,20090310,10-K,BKR
9263,20090508,8-K,BKR
9263,20091001,8-K,BKR
