BEST_EDGAR_TICKER,AUDITOR_FKEY,AUDITOR_NAME,SIG_DATE_OF_OP_X,GOING_CONCERN,FISCAL_YEAR_OF_OP,FISCAL_YEAR_END_OP,OP_AUD_PCAOB,FTP_FILE_FKEY,FILE_DATE,FILE_SIZE
NSU,4,KPMG LLP,20120328,0,2011,31DEC2011,1,edgar/data/919991/0001472375-12-000052.txt,2012-03-29,767 KB
NSU,4,KPMG LLP,20110331,0,2010,31DEC2010,1,edgar/data/919991/0001137171-11-000176.txt,2011-04-01,9 MB
NSU,4,KPMG LLP,20100312,0,2009,31DEC2009,1,edgar/data/919991/0001137171-10-000182.txt,2010-03-29,10 MB
NSU,4,KPMG LLP,20090313,0,2008,31DEC2008,1,edgar/data/919991/0001137171-09-000223.txt,2009-03-31,1 MB
NSU,4,KPMG LLP,20080324,0,2007,31DEC2007,1,edgar/data/919991/0001137171-08-000293.txt,2008-03-28,2 MB
NSU,4,KPMG LLP,20070316,0,2006,31DEC2006,1,edgar/data/919991/0001137171-07-000432.txt,2007-03-30,1 MB
NSU,4,KPMG LLP,20060301,0,2005,31DEC2005,1,edgar/data/919991/0001137171-06-000684.txt,2006-03-24,1 MB
NSU,4,KPMG LLP,20050224,0,2004,31DEC2004,1,edgar/data/919991/0001137171-05-000428.txt,2005-04-01,1 MB
NWPX,1,PricewaterhouseCoopers LLP,20150316,0,2014,31DEC2014,1,edgar/data/1001385/0001193125-15-093946.txt,2015-03-16,10 MB
NWPX,1,PricewaterhouseCoopers LLP,20140317,0,2013,31DEC2013,1,edgar/data/1001385/0001193125-14-102569.txt,2014-03-17,9 MB
NWPX,1,PricewaterhouseCoopers LLP,20130318,0,2012,31DEC2012,1,edgar/data/1001385/0001193125-13-112587.txt,2013-03-18,10 MB
